uid,gender,dob,user_age,survey_completed_at,YxZ6vHaWrjiZeuWh7u6f,4VkmpYHERksTAILQTTJK,bdBAzKDJf4fRFayyKVUv,9ZR7eWvLbWr74kHO72U8,Qdgvx8TLWNazLO6ZGuoP,HIEOGzWayi3OTZVed5S1,lJvzoqdgZxXyxOKQnlo6,DgFsclpb4ikv44YWa11a,KvIEjTzERWFzurF0UKXp,v7CDeDZbxdwxYSAR0d9X,lx7K6NXFzkjKwPPyhYJB,L0Vkyg6X7xTiRzkwlUwz 
12169E9F-DCDD-411D-A5FD-E65C6225A102,NA,2005-01-05 23:00:00 UTC,21,2026-07-27 16:17:29 UTC,Tienda de conveniencia,"3,00 € o más",10,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,10,Otro,,"Sí lo conocía, pero no los había probado",Prefiero otras opciones de chocolates con pistacho,No compradores
f4acfc8c-700c-41ee-bc8e-9c9f01d759e2,F,1980-09-30 23:00:00 UTC,46,2026-07-21 11:48:09 UTC,Tienda de conveniencia,"2,50–2,99 €",8,Es ligeramente mejor,Crema para untar,,7,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,Indecisos
49dcf695-fc12-40b8-b05b-e753c9e47416,F,1983-08-04 00:00:00 UTC,43,2026-07-25 14:24:28 UTC,Super/hipermercado,"Menos de 1,50 €",7,Es de menor calidad,Helado,,6,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
91985E29-D8D5-440B-944B-508A9E9B4F8F,M,1991-12-06 23:00:00 UTC,35,2026-07-18 20:39:26 UTC,Super/hipermercado,"1,50–1,99 €",7,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,6,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
78d03638-5c15-480d-aae6-7bb45deaaa4a,F,1984-12-22 00:00:00 UTC,42,2026-07-25 16:29:09 UTC,Tienda de conveniencia,"Menos de 1,50 €",3,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,1,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
6c293c02-4b96-4c14-8dc1-fc0ee1512591,M,1975-03-30 00:00:00 UTC,51,2026-07-19 10:27:46 UTC,Super/hipermercado,"Menos de 1,50 €",1,Es de mucho menor calidad,Helado,,1,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
C1EAF03E-6EBB-4404-87C3-43343FFE4E9B,F,1985-04-27 00:00:00 UTC,41,2026-07-18 14:37:06 UTC,Super/hipermercado,"2,00–2,49 €",8,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,8,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,Indecisos
32092e6d-61a3-4f8d-8191-7a36ed8a0ba0,NA,1968-01-17 23:00:00 UTC,58,2026-07-29 15:16:40 UTC,Super/hipermercado,"Menos de 1,50 €",5,No he probado otros chocolates con pistacho anteriormente,Chocolate,,5,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
398e3b17-668a-4ea8-b5a4-d53f0d4bf631,,,,2026-07-22 23:31:31 UTC,Super/hipermercado,"Menos de 1,50 €",7,Es de menor calidad,Confitería / dulces / bollería,,8,La calidad y el sabor del chocolate con leche exterior,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,Indecisos
625c8a19-1c0c-4d36-9203-96e385e5267c,M,1971-12-08 00:00:00 UTC,55,2026-07-29 10:16:15 UTC,Tienda de conveniencia,"2,00–2,49 €",10,Es de menor calidad,Turrón,Turón,9,Otro,,"Sí lo conocía, pero no los había probado",Prefiero otras opciones de chocolates con pistacho,Indecisos
a0146514-f77f-4f63-b7a8-592b7c3b9d28,F,1975-02-13 00:00:00 UTC,51,2026-07-18 21:51:28 UTC,Super/hipermercado,"1,50–1,99 €",7,Es igual que otros chocolates con pistacho que he probado,No he consumido ninguno de los anteriores,,6,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,Indecisos
aa8bf462-c1a7-4b93-a52d-311822f07167,F,1987-06-19 00:00:00 UTC,39,2026-07-23 10:08:06 UTC,Super/hipermercado,"1,50–1,99 €",8,Es igual que otros chocolates con pistacho que he probado,Helado,,9,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,Indecisos
b250a0db-a362-4e6d-ba02-1ee703bc2594,F,2007-01-19 23:00:00 UTC,19,2026-07-20 09:23:29 UTC,Super/hipermercado,"2,00–2,49 €",6,Es de menor calidad,Helado,,4,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
1cce0399-31b1-453c-a9bb-c1c6556fb528,F,1970-06-14 00:00:00 UTC,56,2026-07-22 16:15:54 UTC,Tienda de conveniencia,"2,50–2,99 €",4,Es igual que otros chocolates con pistacho que he probado,Helado,,5,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,Soy compradora/o habitual,Prefiero otras opciones de chocolates con pistacho,Indecisos
0cb63358-d14e-4963-9703-dc9564ac7d9b,F,1988-10-25 23:00:00 UTC,38,2026-07-15 14:22:12 UTC,Super/hipermercado,"Menos de 1,50 €",1,No he probado otros chocolates con pistacho anteriormente,No he consumido ninguno de los anteriores,,1,No me ha convencido especialmente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
ce238058-ce40-4bb3-af91-fae30c9da034,F,1961-01-07 00:00:00 UTC,65,2026-07-24 13:20:15 UTC,Tienda online,"Menos de 1,50 €",10,Es igual que otros chocolates con pistacho que he probado,Chocolate,,10,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
FEEDC328-ED8A-4C2E-81D7-1ACFE68514F8,F,1968-01-27 00:00:00 UTC,58,2026-07-22 09:33:38 UTC,Super/hipermercado,"Menos de 1,50 €",5,No he probado otros chocolates con pistacho anteriormente,Helado,,1,Otro,,No lo conocía,Prefiero otras opciones de chocolates con pistacho,No compradores
1df5cf4f-557d-410b-b80b-dc888afa1e34,F,1958-02-17 00:00:00 UTC,68,2026-07-24 11:28:01 UTC,Super/hipermercado,"Menos de 1,50 €",4,Es muy superior,Chocolate,,4,La cremosidad y sedosidad de la crema de pistacho,Para ofrecer en casa a los invitados en una ocasión especial,No lo conocía,,Compradores potenciales
04e77c7f-129e-4c6e-b3aa-d0447838c53a,F,2005-03-06 23:00:00 UTC,21,2026-07-29 14:28:01 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es muy superior,Chocolate,,10,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Como un capricho personal para consumir de forma individual en el momento,"Sí lo conocía, pero no los había probado",,Compradores potenciales
5660e28f-a21c-4b03-bf50-39ec52f8bcbb,M,1973-01-04 00:00:00 UTC,53,2026-07-27 18:21:22 UTC,Tienda de conveniencia,"2,00–2,49 €",10,Es de menor calidad,Chocolate,,10,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Para regalar como un detalle elegante o gourmet a alguien especial,Soy compradora/o habitual,,Compradores potenciales
497748b7-95f3-45b8-b9b0-62e144fd4fb0,F,1974-03-31 00:00:00 UTC,52,,Super/hipermercado,"1,50–1,99 €",8,Es muy superior,Helado,No me acuerdo,8,Otro,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
891b0ad8-365b-43b4-93c5-6839656b3b48,F,1984-02-02 00:00:00 UTC,42,,Tienda de conveniencia,"1,50–1,99 €",10,Es ligeramente mejor,Turrón,,3,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Para regalar como un detalle elegante o gourmet a alguien especial,Soy compradora/o habitual,,Compradores potenciales
a5473a8f-2a6f-4bd1-9f57-9adeb1d9713d,M,1960-03-06 00:00:00 UTC,66,2026-07-19 12:43:17 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es ligeramente mejor,Helado,,9,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
9601E455-8268-47E2-AFF4-6464392FA146,F,1981-08-28 00:00:00 UTC,45,2026-07-26 14:19:22 UTC,Super/hipermercado,"1,50–1,99 €",8,Es ligeramente mejor,Helado,,9,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
69bb3fa2-034d-4e45-b0ff-50b6622a75be,NA,1982-03-24 23:00:00 UTC,44,2026-07-18 08:36:14 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es ligeramente mejor,Chocolate,,9,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
50b55f82-8274-4171-b11b-5d452081721e,M,1988-05-25 00:00:00 UTC,38,2026-07-19 20:17:47 UTC,Super/hipermercado,"1,50–1,99 €",8,Es muy superior,Crema para untar,,8,La cremosidad y sedosidad de la crema de pistacho,Para ofrecer en casa a los invitados en una ocasión especial,No lo conocía,,Compradores potenciales
2bed42eb-50ba-499e-ab07-1ef5bf4ac7d2,M,1974-04-20 00:00:00 UTC,52,2026-07-23 07:46:04 UTC,Super/hipermercado,"Menos de 1,50 €",8,Es igual que otros chocolates con pistacho que he probado,Helado,,8,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
0E235ADE-90AB-4CD9-95C6-341E7EFE91D6,F,1986-09-08 00:00:00 UTC,40,2026-07-24 18:39:41 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es igual que otros chocolates con pistacho que he probado,Chocolate,,9,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
59fa6575-bdbe-40d2-97ed-efb0040d0f99,M,1968-08-21 22:00:00 UTC,58,2026-07-24 09:42:03 UTC,Tienda online,"3,00 € o más",10,Es muy superior,Chocolate,Chocolate crujiente,10,Otro,Para regalar como un detalle elegante o gourmet a alguien especial,Los había comprado alguna vez,,Compradores potenciales
060a4e02-074a-4d29-be69-862fbe50449c,M,1953-06-09 00:00:00 UTC,73,2026-07-25 10:34:01 UTC,Super/hipermercado,"1,50–1,99 €",8,Es ligeramente mejor,Helado,,8,La cremosidad y sedosidad de la crema de pistacho,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
cbe5fdba-24c3-4d81-8f29-a4a2e4056de3,NA,1984-06-06 22:00:00 UTC,42,,Super/hipermercado,"3,00 € o más",10,Es muy superior,Chocolate,,10,La cremosidad y sedosidad de la crema de pistacho,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
7e693602-addb-477d-bfeb-9338c80afa32,F,1969-10-28 00:00:00 UTC,57,2026-07-20 14:13:08 UTC,Super/hipermercado,"1,50–1,99 €",9,Es muy superior,Helado,,9,La cremosidad y sedosidad de la crema de pistacho,Para regalar como un detalle elegante o gourmet a alguien especial,"Sí lo conocía, pero no los había probado",,Compradores potenciales
e8e0a3b3-74e3-4b2b-9447-5d123890bf4a,F,1996-05-17 22:00:00 UTC,30,2026-07-21 22:05:39 UTC,Super/hipermercado,"Menos de 1,50 €",10,Es muy superior,Helado,,5,La cremosidad y sedosidad de la crema de pistacho,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
c5947021-02e8-4311-a194-f43900814d2a,F,1980-01-10 23:00:00 UTC,46,,Super/hipermercado,"1,50–1,99 €",10,Es muy superior,Chocolate,,10,La cremosidad y sedosidad de la crema de pistacho,Para regalar como un detalle elegante o gourmet a alguien especial,No lo conocía,,Compradores potenciales
4281d506-ced9-47a7-81a6-c181cab7601f,F,1958-02-21 00:00:00 UTC,68,2026-07-19 17:40:42 UTC,Tiendas gourmet,"2,00–2,49 €",9,No he probado otros chocolates con pistacho anteriormente,Confitería / dulces / bollería,,10,La cremosidad y sedosidad de la crema de pistacho,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
d6856513-41c7-4f2e-8a04-11129ae0f809,F,1974-08-10 00:00:00 UTC,52,2026-07-15 17:50:50 UTC,Super/hipermercado,"1,50–1,99 €",8,Es muy superior,Helado,,8,La cremosidad y sedosidad de la crema de pistacho,Para ofrecer en casa a los invitados en una ocasión especial,Los había comprado alguna vez,,Compradores potenciales
cefddd2a-3098-489f-a595-b64bb9bc6140,M,2008-01-27 23:00:00 UTC,18,2026-07-29 17:12:19 UTC,Super/hipermercado,"Menos de 1,50 €",4,Es muy superior,Chocolate,,4,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Para regalar como un detalle elegante o gourmet a alguien especial,Los había comprado alguna vez,,Compradores potenciales
d0424453-1b68-4ff9-a0e5-cf9015f1f40d,M,1977-05-03 22:00:00 UTC,49,2026-07-15 12:54:45 UTC,Tiendas gourmet,"2,50–2,99 €",9,Es de menor calidad,Helado,,9,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Para regalar como un detalle elegante o gourmet a alguien especial,No lo conocía,,Compradores potenciales
9A4782B9-6F30-4FCC-9214-2931A12ADFB9,M,1951-12-06 00:00:00 UTC,75,2026-07-27 10:09:30 UTC,Tienda online,"2,00–2,49 €",7,Es ligeramente mejor,No he consumido ninguno de los anteriores,,8,La cremosidad y sedosidad de la crema de pistacho,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
50236cc8-5fd6-48d9-a1e0-464946c884c0,M,2003-09-18 22:00:00 UTC,23,2026-07-22 15:17:40 UTC,Super/hipermercado,"Menos de 1,50 €",10,Es muy superior,Chocolate,,10,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
fa6da48f-b8ca-4b0b-a631-016e882024e8,F,2000-10-18 00:00:00 UTC,26,2026-07-28 17:20:13 UTC,Tienda online,"1,50–1,99 €",10,Es ligeramente mejor,Confitería / dulces / bollería,,10,No me ha convencido especialmente,Para ofrecer en casa a los invitados en una ocasión especial,No lo conocía,,Compradores potenciales
2965fef8-5c1a-45b9-8fe9-54655af35331,NA,1968-08-05 22:00:00 UTC,58,2026-07-20 16:52:15 UTC,,,,Es ligeramente mejor,Chocolate,,,La cremosidad y sedosidad de la crema de pistacho,,No lo conocía,,
4e7c1677-b707-4751-a493-4fcd6c1cc55a,M,2005-04-21 22:00:00 UTC,21,2026-07-27 18:00:00 UTC,Tienda online,"1,50–1,99 €",8,Es muy superior,Helado,"no me acuerdo
",9,Otro,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
1C055C97-E7DE-4899-B90D-C55E09B810B5,F,2007-09-11 00:00:00 UTC,19,2026-07-21 11:56:40 UTC,Tiendas gourmet,"1,50–1,99 €",4,Es muy superior,Chocolate,,9,La calidad y el sabor del chocolate con leche exterior,Para regalar como un detalle elegante o gourmet a alguien especial,Soy compradora/o habitual,,Compradores potenciales
a1879390-8261-4b3e-8bb6-03593fbeffc5,NA,1992-05-17 22:00:00 UTC,34,2026-07-25 08:38:53 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es ligeramente mejor,Helado,,9,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
c7e69210-e80f-4b6f-81c4-6172ea47a7a6,NA,1976-05-11 22:00:00 UTC,50,2026-07-21 20:42:47 UTC,Super/hipermercado,"1,50–1,99 €",10,Es muy superior,Chocolate,,10,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
6f713a6d-a518-45b9-ba34-ee1fb7ae2794,NA,1970-03-03 23:00:00 UTC,56,2026-07-24 11:37:58 UTC,Super/hipermercado,"2,00–2,49 €",9,Es igual que otros chocolates con pistacho que he probado,Chocolate,,8,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,Los había comprado alguna vez,,Compradores potenciales
b9b4e8e4-3834-477e-acc2-b935bd19d9aa,F,1958-11-09 23:00:00 UTC,68,2026-07-22 13:19:44 UTC,Super/hipermercado,"2,00–2,49 €",8,Es ligeramente mejor,Helado,,10,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Para regalar como un detalle elegante o gourmet a alguien especial,Los había comprado alguna vez,,Compradores potenciales
6c38878e-c7b9-42a1-a5d5-8a0d24594b68,M,1953-03-28 00:00:00 UTC,73,2026-07-23 09:32:33 UTC,Super/hipermercado,"Menos de 1,50 €",8,Es ligeramente mejor,Helado,,8,La calidad y el sabor del chocolate con leche exterior,Para ofrecer en casa a los invitados en una ocasión especial,"Sí lo conocía, pero no los había probado",,Compradores potenciales
94488E7F-5DDF-4CCF-8348-07E07C12265B,NA,1982-05-06 22:00:00 UTC,44,2026-07-20 18:57:45 UTC,Super/hipermercado,"1,50–1,99 €",9,Es muy superior,Helado,,10,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
ce2078d7-4fd2-4c1e-a2b9-d5dc701c58d6,NA,1962-04-21 22:00:00 UTC,64,2026-07-24 20:01:53 UTC,Super/hipermercado,"1,50–1,99 €",10,Es de menor calidad,Helado,,10,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
bd4df934-921f-4ed5-a550-b817277b0d4f,M,1961-03-10 00:00:00 UTC,65,2026-07-19 06:26:59 UTC,Super/hipermercado,"Menos de 1,50 €",9,Es ligeramente mejor,Helado,,9,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
586a7d59-4675-4c0a-b092-1d1f55f5262e,M,1953-08-28 00:00:00 UTC,73,2026-07-24 09:30:20 UTC,Tienda de conveniencia,"1,50–1,99 €",9,Es ligeramente mejor,Turrón,,9,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,"Sí lo conocía, pero no los había probado",,Compradores potenciales
4c618fab-fd48-4f49-a891-b39af64111b9,F,2000-06-17 00:00:00 UTC,26,2026-07-21 09:16:52 UTC,Super/hipermercado,"Menos de 1,50 €",10,Es muy superior,Chocolate,,10,La cremosidad y sedosidad de la crema de pistacho,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
32c7c3de-ffc6-4fdf-b1af-ce371df203a7,F,1962-07-12 00:00:00 UTC,64,2026-07-25 10:07:10 UTC,Super/hipermercado,"1,50–1,99 €",9,Es ligeramente mejor,Chocolate,,9,La calidad y el sabor del chocolate con leche exterior,Como un capricho personal para consumir de forma individual en el momento,"Sí lo conocía, pero no los había probado",,Compradores potenciales
765AEF5C-1A20-4F5C-B92A-8611FF1A1E16,F,1978-04-07 00:00:00 UTC,48,2026-07-24 18:31:12 UTC,Super/hipermercado,"Menos de 1,50 €",10,No he probado otros chocolates con pistacho anteriormente,Helado,,9,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Como un capricho personal para consumir de forma individual en el momento,No lo conocía,,Compradores potenciales
ED6481A2-5E9C-44C3-A032-22B772A62FB9,F,2008-05-19 22:00:00 UTC,18,2026-07-15 19:23:29 UTC,Tienda online,"2,00–2,49 €",9,Es de mucho menor calidad,Helado,,4,El equilibrio perfecto entre el relleno cremoso y el interior crujiente,Para ofrecer en casa a los invitados en una ocasión especial,Soy compradora/o habitual,,Compradores potenciales
